player_id,player_name,franchise_key,franchise_name,abbreviations,first_season,last_season,seasons_played
thomala01,Lance Thomas,NOP,New Orleans Pelicans,"NOH,NOP",2011-12,2013-14,3
thomala01,Lance Thomas,OKC,Oklahoma City Thunder,OKC,2014-15,2014-15,1
thomala01,Lance Thomas,NYK,New York Knicks,NYK,2014-15,2018-19,5
thomala01,Lance Thomas,BKN,Brooklyn Nets,BRK,2019-20,2019-20,1
drewla01,Larry Drew,DET,Detroit Pistons,DET,1980-81,1980-81,1
drewla01,Larry Drew,SAC,Sacramento Kings,"KCK,SAC",1981-82,1985-86,5
drewla01,Larry Drew,LAC,LA Clippers,LAC,1986-87,1987-88,2
drewla01,Larry Drew,LAL,Los Angeles Lakers,LAL,1989-90,1990-91,2
kenonla01,Larry Kenon,SAS,San Antonio Spurs,SAS,1979-80,1979-80,1
kenonla01,Larry Kenon,CHI,Chicago Bulls,CHI,1980-81,1982-83,3
kenonla01,Larry Kenon,GSW,Golden State Warriors,GSW,1982-83,1982-83,1
kenonla01,Larry Kenon,CLE,Cleveland Cavaliers,CLE,1982-83,1982-83,1
elmorle01,Len Elmore,SAC,Sacramento Kings,KCK,1979-80,1979-80,1
elmorle01,Len Elmore,MIL,Milwaukee Bucks,MIL,1980-81,1980-81,1
elmorle01,Len Elmore,BKN,Brooklyn Nets,NJN,1981-82,1982-83,2
elmorle01,Len Elmore,NYK,New York Knicks,NYK,1983-84,1983-84,1
waterli01,Lindy Waters III,OKC,Oklahoma City Thunder,OKC,2021-22,2023-24,3
waterli01,Lindy Waters III,GSW,Golden State Warriors,GSW,2024-25,2024-25,1
waterli01,Lindy Waters III,DET,Detroit Pistons,DET,2024-25,2024-25,1
waterli01,Lindy Waters III,SAS,San Antonio Spurs,SAS,2025-26,2025-26,1
towneli01,Linton Townes,POR,Portland Trail Blazers,POR,1982-83,1982-83,1
towneli01,Linton Townes,MIL,Milwaukee Bucks,MIL,1983-84,1983-84,1
towneli01,Linton Townes,LAC,LA Clippers,SDC,1983-84,1983-84,1
towneli01,Linton Townes,SAS,San Antonio Spurs,SAS,1984-85,1984-85,1
greenli01,Litterial Green,ORL,Orlando Magic,ORL,1992-93,1993-94,2
greenli01,Litterial Green,DET,Detroit Pistons,DET,1996-97,1996-97,1
greenli01,Litterial Green,MIL,Milwaukee Bucks,MIL,1997-98,1997-98,1
greenli01,Litterial Green,CLE,Cleveland Cavaliers,CLE,1998-99,1998-99,1
walkelo01,Lonnie Walker IV,SAS,San Antonio Spurs,SAS,2018-19,2021-22,4
walkelo01,Lonnie Walker IV,LAL,Los Angeles Lakers,LAL,2022-23,2022-23,1
walkelo01,Lonnie Walker IV,BKN,Brooklyn Nets,BRK,2023-24,2023-24,1
walkelo01,Lonnie Walker IV,PHI,Philadelphia 76ers,PHI,2024-25,2024-25,1
balllo01,Lonzo Ball,LAL,Los Angeles Lakers,LAL,2017-18,2018-19,2
balllo01,Lonzo Ball,NOP,New Orleans Pelicans,NOP,2019-20,2020-21,2
balllo01,Lonzo Ball,CHI,Chicago Bulls,CHI,2021-22,2024-25,2
balllo01,Lonzo Ball,CLE,Cleveland Cavaliers,CLE,2025-26,2025-26,1
woodslo01,Loren Woods,MIN,Minnesota Timberwolves,MIN,2001-02,2002-03,2
woodslo01,Loren Woods,MIA,Miami Heat,MIA,2003-04,2003-04,1
woodslo01,Loren Woods,TOR,Toronto Raptors,TOR,2004-05,2005-06,2
woodslo01,Loren Woods,HOU,Houston Rockets,HOU,2007-08,2007-08,1
brownlo01,Lorenzo Brown,PHI,Philadelphia 76ers,PHI,2013-14,2013-14,1
brownlo01,Lorenzo Brown,MIN,Minnesota Timberwolves,MIN,2014-15,2014-15,1
brownlo01,Lorenzo Brown,PHX,Phoenix Suns,PHO,2015-16,2015-16,1
brownlo01,Lorenzo Brown,TOR,Toronto Raptors,TOR,2017-18,2018-19,2
vaughlo01,Loy Vaught,LAC,LA Clippers,LAC,1990-91,1997-98,8
vaughlo01,Loy Vaught,DET,Detroit Pistons,DET,1998-99,1999-00,2
vaughlo01,Loy Vaught,DAL,Dallas Mavericks,DAL,2000-01,2000-01,1
vaughlo01,Loy Vaught,WAS,Washington Wizards,WAS,2000-01,2000-01,1
longllu01,Luc Longley,MIN,Minnesota Timberwolves,MIN,1991-92,1993-94,3
longllu01,Luc Longley,CHI,Chicago Bulls,CHI,1993-94,1997-98,5
longllu01,Luc Longley,PHX,Phoenix Suns,PHO,1998-99,1999-00,2
longllu01,Luc Longley,NYK,New York Knicks,NYK,2000-01,2000-01,1
harrilu01,Lucious Harris,DAL,Dallas Mavericks,DAL,1993-94,1995-96,3
harrilu01,Lucious Harris,PHI,Philadelphia 76ers,PHI,1996-97,1996-97,1
harrilu01,Lucious Harris,BKN,Brooklyn Nets,NJN,1997-98,2003-04,7
harrilu01,Lucious Harris,CLE,Cleveland Cavaliers,CLE,2004-05,2004-05,1
babbilu01,Luke Babbitt,POR,Portland Trail Blazers,POR,2010-11,2012-13,3
babbilu01,Luke Babbitt,NOP,New Orleans Pelicans,NOP,2013-14,2015-16,3
babbilu01,Luke Babbitt,MIA,Miami Heat,MIA,2016-17,2017-18,2
babbilu01,Luke Babbitt,ATL,Atlanta Hawks,ATL,2017-18,2017-18,1
jackslu02,Luke Jackson,CLE,Cleveland Cavaliers,CLE,2004-05,2005-06,2
jackslu02,Luke Jackson,LAC,LA Clippers,LAC,2006-07,2006-07,1
jackslu02,Luke Jackson,TOR,Toronto Raptors,TOR,2006-07,2006-07,1
jackslu02,Luke Jackson,MIA,Miami Heat,MIA,2007-08,2007-08,1
headlu01,Luther Head,HOU,Houston Rockets,HOU,2005-06,2008-09,4
headlu01,Luther Head,MIA,Miami Heat,MIA,2008-09,2008-09,1
headlu01,Luther Head,IND,Indiana Pacers,IND,2009-10,2009-10,1
headlu01,Luther Head,SAC,Sacramento Kings,SAC,2010-11,2010-11,1
flynnma01,Malachi Flynn,TOR,Toronto Raptors,TOR,2020-21,2023-24,4
flynnma01,Malachi Flynn,NYK,New York Knicks,NYK,2023-24,2023-24,1
flynnma01,Malachi Flynn,DET,Detroit Pistons,DET,2023-24,2023-24,1
flynnma01,Malachi Flynn,CHA,Charlotte Hornets,CHO,2024-25,2024-25,1
rosema01,Malik Rose,CHA,Charlotte Hornets,CHH,1996-97,1996-97,1
rosema01,Malik Rose,SAS,San Antonio Spurs,SAS,1997-98,2004-05,8
rosema01,Malik Rose,NYK,New York Knicks,NYK,2004-05,2008-09,5
rosema01,Malik Rose,OKC,Oklahoma City Thunder,OKC,2008-09,2008-09,1
sealyma01,Malik Sealy,IND,Indiana Pacers,IND,1992-93,1993-94,2
sealyma01,Malik Sealy,LAC,LA Clippers,LAC,1994-95,1996-97,3
sealyma01,Malik Sealy,DET,Detroit Pistons,DET,1997-98,1997-98,1
sealyma01,Malik Sealy,MIN,Minnesota Timberwolves,MIN,1998-99,1999-00,2
ndiayma02,Mamadou N'Diaye,TOR,Toronto Raptors,TOR,2000-01,2002-03,3
ndiayma02,Mamadou N'Diaye,DAL,Dallas Mavericks,DAL,2003-04,2003-04,1
ndiayma02,Mamadou N'Diaye,ATL,Atlanta Hawks,ATL,2003-04,2003-04,1
ndiayma02,Mamadou N'Diaye,LAC,LA Clippers,LAC,2004-05,2004-05,1
bolma01,Manute Bol,WAS,Washington Wizards,WSB,1985-86,1993-94,4
bolma01,Manute Bol,GSW,Golden State Warriors,GSW,1988-89,1994-95,3
bolma01,Manute Bol,PHI,Philadelphia 76ers,PHI,1990-91,1993-94,4
bolma01,Manute Bol,MIA,Miami Heat,MIA,1993-94,1993-94,1
beaucma01,MarJon Beauchamp,MIL,Milwaukee Bucks,MIL,2022-23,2024-25,3
beaucma01,MarJon Beauchamp,LAC,LA Clippers,LAC,2024-25,2024-25,1
beaucma01,MarJon Beauchamp,NYK,New York Knicks,NYK,2024-25,2024-25,1
beaucma01,MarJon Beauchamp,PHI,Philadelphia 76ers,PHI,2025-26,2025-26,1
gortama01,Marcin Gortat,ORL,Orlando Magic,ORL,2007-08,2010-11,4
gortama01,Marcin Gortat,PHX,Phoenix Suns,PHO,2010-11,2012-13,3
gortama01,Marcin Gortat,WAS,Washington Wizards,WAS,2013-14,2017-18,5
gortama01,Marcin Gortat,LAC,LA Clippers,LAC,2018-19,2018-19,1
smartma01,Marcus Smart,BOS,Boston Celtics,BOS,2014-15,2022-23,9
smartma01,Marcus Smart,MEM,Memphis Grizzlies,MEM,2023-24,2024-25,2
smartma01,Marcus Smart,WAS,Washington Wizards,WAS,2024-25,2024-25,1
smartma01,Marcus Smart,LAL,Los Angeles Lakers,LAL,2025-26,2025-26,1
bennema01,Mario Bennett,PHX,Phoenix Suns,PHO,1995-96,1995-96,1
bennema01,Mario Bennett,LAL,Los Angeles Lakers,LAL,1997-98,1997-98,1
bennema01,Mario Bennett,CHI,Chicago Bulls,CHI,1998-99,1998-99,1
bennema01,Mario Bennett,LAC,LA Clippers,LAC,1999-00,1999-00,1
acresma01,Mark Acres,BOS,Boston Celtics,BOS,1987-88,1988-89,2
acresma01,Mark Acres,ORL,Orlando Magic,ORL,1989-90,1991-92,3
acresma01,Mark Acres,HOU,Houston Rockets,HOU,1992-93,1992-93,1
acresma01,Mark Acres,WAS,Washington Wizards,WSB,1992-93,1992-93,1
blounma01,Mark Blount,BOS,Boston Celtics,BOS,2000-01,2005-06,6
blounma01,Mark Blount,DEN,Denver Nuggets,DEN,2002-03,2002-03,1
blounma01,Mark Blount,MIN,Minnesota Timberwolves,MIN,2005-06,2006-07,2
blounma01,Mark Blount,MIA,Miami Heat,MIA,2007-08,2008-09,2
davisma02,Mark Davis,MIN,Minnesota Timberwolves,MIN,1995-96,1995-96,1
davisma02,Mark Davis,PHI,Philadelphia 76ers,PHI,1996-97,1997-98,2
davisma02,Mark Davis,MIA,Miami Heat,MIA,1998-99,1998-99,1
davisma02,Mark Davis,GSW,Golden State Warriors,GSW,1999-00,1999-00,1
hendrma01,Mark Hendrickson,PHI,Philadelphia 76ers,PHI,1996-97,1996-97,1
hendrma01,Mark Hendrickson,SAC,Sacramento Kings,SAC,1997-98,1997-98,1
hendrma01,Mark Hendrickson,BKN,Brooklyn Nets,NJN,1998-99,1999-00,2
hendrma01,Mark Hendrickson,CLE,Cleveland Cavaliers,CLE,1999-00,1999-00,1
pricema01,Mark Price,CLE,Cleveland Cavaliers,CLE,1986-87,1994-95,9
pricema01,Mark Price,WAS,Washington Wizards,WSB,1995-96,1995-96,1
pricema01,Mark Price,GSW,Golden State Warriors,GSW,1996-97,1996-97,1
pricema01,Mark Price,ORL,Orlando Magic,ORL,1997-98,1997-98,1
randama01,Mark Randall,CHI,Chicago Bulls,CHI,1991-92,1991-92,1
randama01,Mark Randall,MIN,Minnesota Timberwolves,MIN,1991-92,1992-93,2
randama01,Mark Randall,DET,Detroit Pistons,DET,1992-93,1992-93,1
randama01,Mark Randall,DEN,Denver Nuggets,DEN,1993-94,1994-95,2
fultzma01,Markelle Fultz,PHI,Philadelphia 76ers,PHI,2017-18,2018-19,2
fultzma01,Markelle Fultz,ORL,Orlando Magic,ORL,2019-20,2023-24,5
fultzma01,Markelle Fultz,SAC,Sacramento Kings,SAC,2024-25,2024-25,1
fultzma01,Markelle Fultz,TOR,Toronto Raptors,TOR,2025-26,2025-26,1
daniema01,Marquis Daniels,DAL,Dallas Mavericks,DAL,2003-04,2005-06,3
daniema01,Marquis Daniels,IND,Indiana Pacers,IND,2006-07,2008-09,3
daniema01,Marquis Daniels,BOS,Boston Celtics,BOS,2009-10,2011-12,3
daniema01,Marquis Daniels,MIL,Milwaukee Bucks,MIL,2012-13,2012-13,1
willima02,Marvin Williams,ATL,Atlanta Hawks,ATL,2005-06,2011-12,7
willima02,Marvin Williams,UTA,Utah Jazz,UTA,2012-13,2013-14,2
willima02,Marvin Williams,CHA,Charlotte Hornets,CHO,2014-15,2019-20,6
willima02,Marvin Williams,MIL,Milwaukee Bucks,MIL,2019-20,2019-20,1
jonesma05,Mason Jones,HOU,Houston Rockets,HOU,2020-21,2020-21,1
jonesma05,Mason Jones,PHI,Philadelphia 76ers,PHI,2020-21,2020-21,1
jonesma05,Mason Jones,LAL,Los Angeles Lakers,LAL,2021-22,2021-22,1
jonesma05,Mason Jones,SAC,Sacramento Kings,SAC,2023-24,2024-25,2
cleavma01,Mateen Cleaves,DET,Detroit Pistons,DET,2000-01,2000-01,1
cleavma01,Mateen Cleaves,SAC,Sacramento Kings,SAC,2001-02,2002-03,2
cleavma01,Mateen Cleaves,CLE,Cleveland Cavaliers,CLE,2003-04,2003-04,1
cleavma01,Mateen Cleaves,OKC,Oklahoma City Thunder,SEA,2004-05,2005-06,2
carroma01,Matt Carroll,POR,Portland Trail Blazers,POR,2003-04,2003-04,1
carroma01,Matt Carroll,SAS,San Antonio Spurs,SAS,2003-04,2003-04,1
carroma01,Matt Carroll,CHA,Charlotte Hornets,CHA,2004-05,2012-13,8
carroma01,Matt Carroll,DAL,Dallas Mavericks,DAL,2008-09,2009-10,2
harprma01,Matt Harpring,ORL,Orlando Magic,ORL,1998-99,1999-00,2
harprma01,Matt Harpring,CLE,Cleveland Cavaliers,CLE,2000-01,2000-01,1
harprma01,Matt Harpring,PHI,Philadelphia 76ers,PHI,2001-02,2001-02,1
harprma01,Matt Harpring,UTA,Utah Jazz,UTA,2002-03,2008-09,7
tayloma01,Maurice Taylor,LAC,LA Clippers,LAC,1997-98,1999-00,3
tayloma01,Maurice Taylor,HOU,Houston Rockets,HOU,2000-01,2004-05,4
tayloma01,Maurice Taylor,NYK,New York Knicks,NYK,2004-05,2005-06,2
tayloma01,Maurice Taylor,SAC,Sacramento Kings,SAC,2006-07,2006-07,1
adamsmi01,Michael Adams,SAC,Sacramento Kings,SAC,1985-86,1985-86,1
adamsmi01,Michael Adams,WAS,Washington Wizards,WSB,1986-87,1993-94,4
adamsmi01,Michael Adams,DEN,Denver Nuggets,DEN,1987-88,1990-91,4
adamsmi01,Michael Adams,CHA,Charlotte Hornets,CHH,1994-95,1995-96,2
finlemi01,Michael Finley,PHX,Phoenix Suns,PHO,1995-96,1996-97,2
finlemi01,Michael Finley,DAL,Dallas Mavericks,DAL,1996-97,2004-05,9
finlemi01,Michael Finley,SAS,San Antonio Spurs,SAS,2005-06,2009-10,5
finlemi01,Michael Finley,BOS,Boston Celtics,BOS,2009-10,2009-10,1
hawkimi01,Michael Hawkins,BOS,Boston Celtics,BOS,1996-97,1996-97,1
hawkimi01,Michael Hawkins,SAC,Sacramento Kings,SAC,1998-99,1998-99,1
hawkimi01,Michael Hawkins,CHA,Charlotte Hornets,CHH,1999-00,1999-00,1
hawkimi01,Michael Hawkins,CLE,Cleveland Cavaliers,CLE,2000-01,2000-01,1
holtomi01,Michael Holton,PHX,Phoenix Suns,PHO,1984-85,1985-86,2
holtomi01,Michael Holton,CHI,Chicago Bulls,CHI,1985-86,1985-86,1
holtomi01,Michael Holton,POR,Portland Trail Blazers,POR,1986-87,1987-88,2
holtomi01,Michael Holton,CHA,Charlotte Hornets,CHH,1988-89,1989-90,2
wilsomi01,Michael Wilson,WAS,Washington Wizards,WSB,1983-84,1983-84,1
wilsomi01,Michael Wilson,CLE,Cleveland Cavaliers,CLE,1984-85,1984-85,1
wilsomi01,Michael Wilson,BKN,Brooklyn Nets,NJN,1984-85,1986-87,2
wilsomi01,Michael Wilson,ATL,Atlanta Hawks,ATL,1986-87,1986-87,1
johnsmi01,Mickey Johnson,IND,Indiana Pacers,IND,1979-80,1979-80,1
johnsmi01,Mickey Johnson,MIL,Milwaukee Bucks,MIL,1980-81,1982-83,3
johnsmi01,Mickey Johnson,BKN,Brooklyn Nets,NJN,1982-83,1985-86,2
johnsmi01,Mickey Johnson,GSW,Golden State Warriors,GSW,1982-83,1984-85,3
evansmi01,Mike Evans,SAS,San Antonio Spurs,SAS,1979-80,1979-80,1
evansmi01,Mike Evans,MIL,Milwaukee Bucks,MIL,1980-81,1981-82,2
evansmi01,Mike Evans,CLE,Cleveland Cavaliers,CLE,1981-82,1981-82,1
evansmi01,Mike Evans,DEN,Denver Nuggets,DEN,1982-83,1987-88,6
gminsmi01,Mike Gminski,BKN,Brooklyn Nets,NJN,1980-81,1987-88,8
gminsmi01,Mike Gminski,PHI,Philadelphia 76ers,PHI,1987-88,1990-91,4
gminsmi01,Mike Gminski,CHA,Charlotte Hornets,CHH,1990-91,1993-94,4
gminsmi01,Mike Gminski,MIL,Milwaukee Bucks,MIL,1993-94,1993-94,1
peplomi01,Mike Peplowski,SAC,Sacramento Kings,SAC,1993-94,1993-94,1
peplomi01,Mike Peplowski,DET,Detroit Pistons,DET,1994-95,1994-95,1
peplomi01,Mike Peplowski,WAS,Washington Wizards,WSB,1995-96,1995-96,1
peplomi01,Mike Peplowski,MIL,Milwaukee Bucks,MIL,1995-96,1995-96,1
sandemi01,Mike Sanders,SAS,San Antonio Spurs,SAS,1982-83,1982-83,1
sandemi01,Mike Sanders,PHX,Phoenix Suns,PHO,1983-84,1987-88,5
sandemi01,Mike Sanders,CLE,Cleveland Cavaliers,CLE,1987-88,1992-93,4
sandemi01,Mike Sanders,IND,Indiana Pacers,IND,1989-90,1991-92,3
scottmi01,Mike Scott,ATL,Atlanta Hawks,ATL,2012-13,2016-17,5
scottmi01,Mike Scott,WAS,Washington Wizards,WAS,2017-18,2017-18,1
scottmi01,Mike Scott,LAC,LA Clippers,LAC,2018-19,2018-19,1
scottmi01,Mike Scott,PHI,Philadelphia 76ers,PHI,2018-19,2020-21,3
richmmi01,Mitch Richmond,GSW,Golden State Warriors,GSW,1988-89,1990-91,3
richmmi01,Mitch Richmond,SAC,Sacramento Kings,SAC,1991-92,1997-98,7
richmmi01,Mitch Richmond,WAS,Washington Wizards,WAS,1998-99,2000-01,3
richmmi01,Mitch Richmond,LAL,Los Angeles Lakers,LAL,2001-02,2001-02,1
ellismo01,Monta Ellis,GSW,Golden State Warriors,GSW,2005-06,2011-12,7
ellismo01,Monta Ellis,MIL,Milwaukee Bucks,MIL,2011-12,2012-13,2
ellismo01,Monta Ellis,DAL,Dallas Mavericks,DAL,2013-14,2014-15,2
ellismo01,Monta Ellis,IND,Indiana Pacers,IND,2015-16,2016-17,2
wagnemo01,Moritz Wagner,LAL,Los Angeles Lakers,LAL,2018-19,2018-19,1
wagnemo01,Moritz Wagner,WAS,Washington Wizards,WAS,2019-20,2020-21,2
wagnemo01,Moritz Wagner,BOS,Boston Celtics,BOS,2020-21,2020-21,1
wagnemo01,Moritz Wagner,ORL,Orlando Magic,ORL,2020-21,2025-26,6
boguemu01,Muggsy Bogues,WAS,Washington Wizards,WSB,1987-88,1987-88,1
boguemu01,Muggsy Bogues,CHA,Charlotte Hornets,CHH,1988-89,1997-98,10
boguemu01,Muggsy Bogues,GSW,Golden State Warriors,GSW,1997-98,1998-99,2
boguemu01,Muggsy Bogues,TOR,Toronto Raptors,TOR,1999-00,2000-01,2
bjeline01,Nemanja Bjelica,MIN,Minnesota Timberwolves,MIN,2015-16,2017-18,3
bjeline01,Nemanja Bjelica,SAC,Sacramento Kings,SAC,2018-19,2020-21,3
bjeline01,Nemanja Bjelica,MIA,Miami Heat,MIA,2020-21,2020-21,1
bjeline01,Nemanja Bjelica,GSW,Golden State Warriors,GSW,2021-22,2021-22,1
alexani01,Nickeil Alexander-Walker,NOP,New Orleans Pelicans,NOP,2019-20,2021-22,3
alexani01,Nickeil Alexander-Walker,UTA,Utah Jazz,UTA,2021-22,2022-23,2
alexani01,Nickeil Alexander-Walker,MIN,Minnesota Timberwolves,MIN,2022-23,2024-25,3
alexani01,Nickeil Alexander-Walker,ATL,Atlanta Hawks,ATL,2025-26,2025-26,1
batumni01,Nicolas Batum,POR,Portland Trail Blazers,POR,2008-09,2014-15,7
batumni01,Nicolas Batum,CHA,Charlotte Hornets,CHO,2015-16,2019-20,5
batumni01,Nicolas Batum,LAC,LA Clippers,LAC,2020-21,2025-26,6
batumni01,Nicolas Batum,PHI,Philadelphia 76ers,PHI,2023-24,2023-24,1
hayesni01,Nigel Hayes-Davis,LAL,Los Angeles Lakers,LAL,2017-18,2017-18,1
hayesni01,Nigel Hayes-Davis,TOR,Toronto Raptors,TOR,2017-18,2017-18,1
hayesni01,Nigel Hayes-Davis,SAC,Sacramento Kings,SAC,2017-18,2017-18,1
hayesni01,Nigel Hayes-Davis,PHX,Phoenix Suns,PHO,2025-26,2025-26,1
vucevni01,Nikola Vučević,PHI,Philadelphia 76ers,PHI,2011-12,2011-12,1
vucevni01,Nikola Vučević,ORL,Orlando Magic,ORL,2012-13,2020-21,9
vucevni01,Nikola Vučević,CHI,Chicago Bulls,CHI,2020-21,2025-26,6
vucevni01,Nikola Vučević,BOS,Boston Celtics,BOS,2025-26,2025-26,1
tskitni01,Nikoloz Tskitishvili,DEN,Denver Nuggets,DEN,2002-03,2004-05,3
tskitni01,Nikoloz Tskitishvili,GSW,Golden State Warriors,GSW,2004-05,2004-05,1
tskitni01,Nikoloz Tskitishvili,MIN,Minnesota Timberwolves,MIN,2005-06,2005-06,1
tskitni01,Nikoloz Tskitishvili,PHX,Phoenix Suns,PHO,2005-06,2005-06,1
powelno01,Norman Powell,TOR,Toronto Raptors,TOR,2015-16,2020-21,6
powelno01,Norman Powell,POR,Portland Trail Blazers,POR,2020-21,2021-22,2
powelno01,Norman Powell,LAC,LA Clippers,LAC,2021-22,2024-25,4
powelno01,Norman Powell,MIA,Miami Heat,MIA,2025-26,2025-26,1
greenor01,Orien Greene,BOS,Boston Celtics,BOS,2005-06,2005-06,1
greenor01,Orien Greene,IND,Indiana Pacers,IND,2006-07,2006-07,1
greenor01,Orien Greene,SAC,Sacramento Kings,SAC,2007-08,2007-08,1
greenor01,Orien Greene,BKN,Brooklyn Nets,NJN,2010-11,2010-11,1
johnsor01,Orlando Johnson,IND,Indiana Pacers,IND,2012-13,2013-14,2
johnsor01,Orlando Johnson,SAC,Sacramento Kings,SAC,2013-14,2013-14,1
johnsor01,Orlando Johnson,PHX,Phoenix Suns,PHO,2015-16,2015-16,1
johnsor01,Orlando Johnson,NOP,New Orleans Pelicans,NOP,2015-16,2015-16,1
robinor01,Orlando Robinson,MIA,Miami Heat,MIA,2022-23,2023-24,2
robinor01,Orlando Robinson,SAC,Sacramento Kings,SAC,2024-25,2024-25,1
robinor01,Orlando Robinson,TOR,Toronto Raptors,TOR,2024-25,2024-25,1
robinor01,Orlando Robinson,ORL,Orlando Magic,ORL,2025-26,2025-26,1
brissos01,Oshae Brissett,TOR,Toronto Raptors,TOR,2019-20,2019-20,1
brissos01,Oshae Brissett,IND,Indiana Pacers,IND,2020-21,2022-23,3
brissos01,Oshae Brissett,BOS,Boston Celtics,BOS,2023-24,2023-24,1
brissos01,Oshae Brissett,PHI,Philadelphia 76ers,PHI,2024-25,2024-25,1
jeffeot01,Othyus Jeffers,UTA,Utah Jazz,UTA,2009-10,2009-10,1
jeffeot01,Othyus Jeffers,SAS,San Antonio Spurs,SAS,2010-11,2013-14,2
jeffeot01,Othyus Jeffers,WAS,Washington Wizards,WAS,2010-11,2010-11,1
jeffeot01,Othyus Jeffers,MIN,Minnesota Timberwolves,MIN,2013-14,2013-14,1
georgpa01,Paul George,IND,Indiana Pacers,IND,2010-11,2016-17,7
georgpa01,Paul George,OKC,Oklahoma City Thunder,OKC,2017-18,2018-19,2
georgpa01,Paul George,LAC,LA Clippers,LAC,2019-20,2023-24,5
georgpa01,Paul George,PHI,Philadelphia 76ers,PHI,2024-25,2025-26,2
piercpa01,Paul Pierce,BOS,Boston Celtics,BOS,1998-99,2012-13,15
piercpa01,Paul Pierce,BKN,Brooklyn Nets,BRK,2013-14,2013-14,1
piercpa01,Paul Pierce,WAS,Washington Wizards,WAS,2014-15,2014-15,1
piercpa01,Paul Pierce,LAC,LA Clippers,LAC,2015-16,2016-17,2
ellispe01,Pervis Ellison,SAC,Sacramento Kings,SAC,1989-90,1989-90,1
ellispe01,Pervis Ellison,WAS,Washington Wizards,WSB,1990-91,1993-94,4
ellispe01,Pervis Ellison,BOS,Boston Celtics,BOS,1994-95,1999-00,5
ellispe01,Pervis Ellison,OKC,Oklahoma City Thunder,SEA,2000-01,2000-01,1
verhope01,Pete Verhoeven,POR,Portland Trail Blazers,POR,1981-82,1983-84,3
verhope01,Pete Verhoeven,SAC,Sacramento Kings,KCK,1984-85,1984-85,1
verhope01,Pete Verhoeven,GSW,Golden State Warriors,GSW,1985-86,1985-86,1
verhope01,Pete Verhoeven,IND,Indiana Pacers,IND,1986-87,1986-87,1
fordph01,Phil Ford,SAC,Sacramento Kings,KCK,1979-80,1981-82,3
fordph01,Phil Ford,BKN,Brooklyn Nets,NJN,1982-83,1982-83,1
fordph01,Phil Ford,MIL,Milwaukee Bucks,MIL,1982-83,1982-83,1
fordph01,Phil Ford,HOU,Houston Rockets,HOU,1983-84,1984-85,2
achiupr01,Precious Achiuwa,MIA,Miami Heat,MIA,2020-21,2020-21,1
achiupr01,Precious Achiuwa,TOR,Toronto Raptors,TOR,2021-22,2023-24,3
achiupr01,Precious Achiuwa,NYK,New York Knicks,NYK,2023-24,2024-25,2
achiupr01,Precious Achiuwa,SAC,Sacramento Kings,SAC,2025-26,2025-26,1
grimequ01,Quentin Grimes,NYK,New York Knicks,NYK,2021-22,2023-24,3
grimequ01,Quentin Grimes,DET,Detroit Pistons,DET,2023-24,2023-24,1
grimequ01,Quentin Grimes,DAL,Dallas Mavericks,DAL,2024-25,2024-25,1
grimequ01,Quentin Grimes,PHI,Philadelphia 76ers,PHI,2024-25,2025-26,2
pondequ01,Quincy Pondexter,NOP,New Orleans Pelicans,"NOH,NOP",2010-11,2014-15,2
pondequ01,Quincy Pondexter,MEM,Memphis Grizzlies,MEM,2011-12,2014-15,4
pondequ01,Quincy Pondexter,CHI,Chicago Bulls,CHI,2017-18,2017-18,1
pondequ01,Quincy Pondexter,SAS,San Antonio Spurs,SAS,2018-19,2018-19,1
hamptrj01,R.J. Hampton,DEN,Denver Nuggets,DEN,2020-21,2020-21,1
hamptrj01,R.J. Hampton,ORL,Orlando Magic,ORL,2020-21,2022-23,3
hamptrj01,R.J. Hampton,DET,Detroit Pistons,DET,2022-23,2022-23,1
hamptrj01,R.J. Hampton,MIA,Miami Heat,MIA,2023-24,2023-24,1
lafrera01,Raef LaFrentz,DEN,Denver Nuggets,DEN,1998-99,2001-02,4
lafrera01,Raef LaFrentz,DAL,Dallas Mavericks,DAL,2001-02,2002-03,2
lafrera01,Raef LaFrentz,BOS,Boston Celtics,BOS,2003-04,2005-06,3
lafrera01,Raef LaFrentz,POR,Portland Trail Blazers,POR,2006-07,2007-08,2
addisra01,Rafael Addison,PHX,Phoenix Suns,PHO,1986-87,1986-87,1
addisra01,Rafael Addison,BKN,Brooklyn Nets,NJN,1991-92,1992-93,2
addisra01,Rafael Addison,DET,Detroit Pistons,DET,1994-95,1994-95,1
addisra01,Rafael Addison,CHA,Charlotte Hornets,CHH,1995-96,1996-97,2
sampsra01,Ralph Sampson,HOU,Houston Rockets,HOU,1983-84,1987-88,5
sampsra01,Ralph Sampson,GSW,Golden State Warriors,GSW,1987-88,1988-89,2
sampsra01,Ralph Sampson,SAC,Sacramento Kings,SAC,1989-90,1990-91,2
sampsra01,Ralph Sampson,WAS,Washington Wizards,WSB,1991-92,1991-92,1
keysra01,Randolph Keys,CLE,Cleveland Cavaliers,CLE,1988-89,1989-90,2
keysra01,Randolph Keys,CHA,Charlotte Hornets,CHH,1989-90,1990-91,2
keysra01,Randolph Keys,LAL,Los Angeles Lakers,LAL,1994-95,1994-95,1
keysra01,Randolph Keys,MIL,Milwaukee Bucks,MIL,1995-96,1995-96,1
